year,week,region,cases
2005,44,Zinder,0
2005,45,Agadez,0
2005,45,Diffa,0
2005,45,Dosso,0
2005,45,Maradi,0
2005,45,Niamey,0
2005,45,Tahoua,0
2005,45,Tillaberi,0
2005,45,Zinder,0
2005,46,Agadez,0
2005,46,Diffa,0
2005,46,Dosso,0
2005,46,Maradi,0
2005,46,Niamey,0
2005,46,Tahoua,0
2005,46,Tillaberi,0
2005,46,Zinder,0
2005,47,Agadez,0
2005,47,Diffa,0
2005,47,Dosso,0
2005,47,Maradi,0
2005,47,Niamey,0
2005,47,Tahoua,0
2005,47,Tillaberi,0
2005,47,Zinder,0
2005,48,Agadez,0
2005,48,Diffa,0
2005,48,Dosso,0
2005,48,Maradi,0
2005,48,Niamey,0
2005,48,Tahoua,0
2005,48,Tillaberi,0
2005,48,Zinder,0
2005,49,Agadez,0
2005,49,Diffa,0
2005,49,Dosso,2
2005,49,Maradi,0
2005,49,Niamey,0
2005,49,Tahoua,0
2005,49,Tillaberi,0
2005,49,Zinder,1
2005,50,Agadez,1
2005,50,Diffa,0
2005,50,Dosso,0
2005,50,Maradi,1
2005,50,Niamey,0
2005,50,Tahoua,0
2005,50,Tillaberi,0
2005,50,Zinder,0
2005,51,Agadez,0
2005,51,Diffa,0
2005,51,Dosso,0
2005,51,Maradi,0
2005,51,Niamey,0
2005,51,Tahoua,0
2005,51,Tillaberi,0
2005,51,Zinder,0
2005,52,Agadez,0
2005,52,Diffa,0
2005,52,Dosso,0
2005,52,Maradi,0
2005,52,Niamey,0
2005,52,Tahoua,1
2005,52,Tillaberi,0
2005,52,Zinder,2
